time,nb dead,nb package
100,0,300
200,0,300
300,0,300
400,0,300
500,0,300
600,0,300
700,0,300
800,0,300
900,0,300
1000,0,300
1100,0,300
1200,0,300
1300,0,300
1400,0,300
1500,0,300
1600,0,300
1700,0,300
1800,0,300
1900,0,300
2000,0,300
2100,0,300
2200,0,300
2300,0,300
2400,0,300
2500,0,300
2600,0,300
2700,0,300
2800,0,300
2900,0,300
3000,0,300
3100,0,300
3200,0,300
3300,0,300
3400,0,300
3500,0,300
3600,0,300
3700,0,300
3800,0,300
3900,0,300
4000,0,300
4100,0,300
4200,0,300
4300,0,300
4400,0,300
4500,0,300
4600,0,300
4700,0,300
4800,0,300
4900,0,300
5000,0,300
5100,0,300
5200,0,300
5300,0,300
5400,0,300
5500,0,300
5600,0,300
5700,0,300
5800,0,300
5900,0,300
6000,0,300
6100,0,300
6200,0,300
6300,0,300
6400,0,300
6500,0,300
6600,0,300
6700,0,300
6800,0,253
6900,0,253
7000,0,253
7100,0,253
7200,0,253
7300,0,253
7400,0,253
7500,0,200
7600,0,200
7700,0,199
7800,0,199
7900,0,199
8000,0,199
8100,0,199
8200,0,199
8300,0,199
8400,0,97
8500,0,97
8600,0,97
8700,0,97
8800,0,97
8900,0,97
9000,0,97
9100,0,97
9200,0,97
9300,0,97
9400,0,97
9500,0,97
9600,0,97
9700,0,97
9800,0,97
9900,0,97
10000,0,97
10100,0,97
10200,0,97
10300,0,97
10400,0,97
10500,0,97
10600,0,42
10700,0,42
10800,0,42
10900,0,42
11000,0,42
11100,0,42
11200,0,42
11300,0,42
11400,0,42
11500,0,42
11600,0,42
11700,0,42
11800,0,42
11900,0,42
12000,0,42
12100,0,42
12200,0,42
12300,0,42
12400,0,42
12500,0,42
12600,0,42
12700,0,42
12800,0,42
12900,0,42
13000,0,42
13100,0,42
13200,0,42
13300,0,42
13400,0,42
13500,0,42
13600,0,42
13700,0,42
13800,0,42
13900,0,42
14000,0,42
14100,0,42
14200,0,42
14300,0,42
14400,0,42
14500,0,42
14600,0,42
14700,0,42
14800,0,42
14900,0,42
15000,0,42
15100,0,42
15200,0,42
15300,0,42
15400,0,42
15500,0,42
15600,0,42
15700,0,42
15800,0,42
15900,0,42
16000,0,22
16100,0,22
16200,0,22
16300,0,22
16400,0,22
16500,0,22
16600,0,22
16700,0,22
16800,0,22
16900,0,22
17000,0,22
17100,0,22
17200,0,22
17300,0,22
17400,0,22
17500,0,22
17600,0,22
17700,0,22
17800,0,22
17900,0,22
18000,0,22
18100,0,22
18200,0,22
18300,0,22
18400,0,22
18500,0,22
18600,0,22
18700,0,22
18800,0,22
18900,0,22
19000,0,22
19100,0,22
19200,0,22
19300,0,22
19400,0,22
19500,0,22
19600,0,22
19700,0,22
19800,0,22
19900,0,22
20000,0,22
20100,0,22
20200,0,22
20300,0,22
20400,0,22
20500,0,22
20600,0,22
20700,0,22
20800,0,22
20900,0,22
21000,0,22
21100,0,22
21200,0,22
21300,0,22
21400,0,22
21500,0,22
21600,0,22
21700,0,22
21800,0,22
21900,0,22
22000,0,22
22100,0,22
22200,0,22
22300,0,22
22400,0,22
22500,0,22
22600,0,22
22700,0,22
22800,0,22
22900,0,22
23000,0,22
23100,0,22
23200,0,22
23300,0,22
23400,0,22
23500,0,22
23600,0,22
23700,0,22
23800,0,22
23900,0,22
24000,0,22
24100,0,39
24200,0,39
24300,0,39
24400,0,39
24500,0,39
24600,0,39
24700,0,39
24800,0,39
24900,0,39
25000,0,39
25100,0,39
25200,0,39
25300,0,39
25400,0,39
25500,0,39
25600,0,39
25700,0,39
25800,0,39
25900,0,39
26000,0,39
26100,0,39
26200,0,39
26300,0,39
26400,0,39
26500,0,39
26600,0,39
26700,0,39
26800,0,39
26900,0,39
27000,0,39
27100,0,39
27200,0,39
27300,0,39
27400,0,39
27500,0,39
27600,0,39
27700,0,39
27800,0,39
27900,0,39
28000,0,39
28100,0,39
28200,0,39
28300,0,39
28400,0,39
28500,0,39
28600,0,39
28700,0,39
28800,0,39
28900,0,39
29000,0,39
29100,0,39
29200,0,39
29300,0,39
29400,0,39
29500,0,39
29600,0,39
29700,0,39
29800,0,39
29900,0,39
30000,0,39
30100,0,39
30200,0,39
30300,0,39
30400,0,39
30500,0,39
30600,0,39
30700,0,39
30800,0,39
30900,0,39
31000,0,39
31100,0,39
31200,0,39
31300,0,39
31400,0,39
31500,0,39
31600,0,39
31700,0,39
31800,0,39
31900,0,39
32000,0,39
32100,0,39
32200,0,39
32300,0,39
32400,0,39
32500,0,39
32600,0,39
32700,0,39
32800,0,39
32900,0,39
33000,0,39
33100,0,39
33200,0,39
33300,0,39
33400,0,39
33500,0,39
33600,0,39
33700,0,39
33800,0,39
33900,0,39
34000,0,39
34100,0,39
34200,0,39
34300,0,39
34400,0,39
34500,0,39
34600,0,39
34700,0,39
34800,0,39
34900,0,39
35000,0,39
35100,0,39
35200,0,39
35300,0,39
35400,0,39
35500,0,39
35600,0,39
35700,0,39
35800,0,39
35900,0,39
36000,0,39
36100,0,39
36200,0,39
36300,0,39
36400,0,39
36500,0,39
36600,0,39
36700,0,39
36800,0,39
36900,0,39
37000,0,39
37100,0,39
37200,0,39
37300,0,39
37400,0,39
37500,0,39
37600,0,39
37700,0,39
37800,0,39
37900,0,39
38000,0,39
38100,0,39
38200,0,39
38300,0,39
38400,0,39
38500,0,39
38600,0,39
38700,0,39
38800,0,39
38900,0,39
39000,0,39
39100,0,39
39200,0,39
39300,0,39
39400,0,39
39500,0,39
39600,0,39
39700,0,39
39800,0,39
39900,0,39
40000,0,39
40100,0,39
40200,0,39
40300,0,39
40400,0,39
40500,0,39
40600,0,39
40700,0,39
40800,0,39
40900,0,39
41000,0,39
41100,0,39
41200,0,39
41300,0,39
41400,0,39
41500,0,39
41600,0,39
41700,0,39
41800,0,39
41900,0,39
42000,0,39
42100,0,39
42200,0,39
42300,0,39
42400,0,39
42500,0,30
42600,0,30
42700,0,30
42800,0,30
42900,0,30
43000,0,30
43100,0,30
43200,0,30
43300,0,30
43400,0,30
43500,0,30
43600,0,30
43700,0,30
43800,0,30
43900,0,30
